test_id	language	trial_set
ivec15-lre_pngiojc	japanese	eval
ivec15-lre_pnipfbc	uzbek	eval
ivec15-lre_pnqqydc	spanish	prog
ivec15-lre_pnvdhmc	turkish	eval
ivec15-lre_pnwxjac	french	prog
ivec15-lre_pnxbvrc	creole	eval
ivec15-lre_pnxwqfc	laotian	eval
ivec15-lre_podxdzc	laotian	eval
ivec15-lre_poekmtc	polish	eval
ivec15-lre_pogawcc	hindi	eval
ivec15-lre_pogkqpc	out_of_set	eval
ivec15-lre_pohvnac	farsi	eval
ivec15-lre_poievec	bosnian	prog
ivec15-lre_poliegc	cantonese	eval
ivec15-lre_ponwshc	turkish	eval
ivec15-lre_poshxbc	uzbek	eval
ivec15-lre_poszlqc	laotian	eval
ivec15-lre_povrdcc	kazakh	eval
ivec15-lre_poyfcuc	somali	prog
ivec15-lre_ppaycnc	bengali	prog
ivec15-lre_ppblwgc	amharic	eval
ivec15-lre_ppcgqac	out_of_set	eval
ivec15-lre_ppdnhac	russian	eval
ivec15-lre_ppeyhyc	burmese	eval
ivec15-lre_ppgmauc	dari	eval
ivec15-lre_pplgtfc	tajik	eval
ivec15-lre_pplldwc	armenian	eval
ivec15-lre_pplmddc	korean	prog
ivec15-lre_pplrrsc	out_of_set	prog
ivec15-lre_ppltamc	out_of_set	prog
ivec15-lre_ppmolzc	spanish	prog
ivec15-lre_ppmursc	slovak	eval
ivec15-lre_ppqrrqc	thai	eval
ivec15-lre_pptpdzc	urdu	eval
ivec15-lre_ppxwvvc	burmese	eval
ivec15-lre_pqauofc	swahili	eval
ivec15-lre_pqdwvac	out_of_set	eval
ivec15-lre_pqeqdec	tibetan	prog
ivec15-lre_pqgvhyc	portuguese	eval
ivec15-lre_pqlcccc	dari	eval
ivec15-lre_pqlogvc	arabic	eval
ivec15-lre_pqnngyc	out_of_set	prog
ivec15-lre_pqsbbac	thai	eval
ivec15-lre_pqwgafc	georgian	eval
ivec15-lre_pqyrrkc	hausa	prog
ivec15-lre_prbfbpc	kosovo	eval
ivec15-lre_prkcfnc	ukrainian	eval
ivec15-lre_prlayzc	bengali	eval
ivec15-lre_prpktwc	mandarin	prog
ivec15-lre_prwakoc	thai	eval
ivec15-lre_pryfmfc	out_of_set	eval
ivec15-lre_psdfxac	laotian	eval
ivec15-lre_psdjlcc	cantonese	eval
ivec15-lre_psfjbac	bosnian	eval
ivec15-lre_psipwcc	cantonese	eval
ivec15-lre_psjkabc	somali	eval
ivec15-lre_psofdtc	kosovo	prog
ivec15-lre_psqfgfc	azerbaijani	prog
ivec15-lre_pstshac	out_of_set	prog
ivec15-lre_psvonhc	romanian	eval
ivec15-lre_pswzzcc	out_of_set	prog
ivec15-lre_psyanec	out_of_set	eval
ivec15-lre_psyizdc	polish	prog
ivec15-lre_ptaczhc	tajik	eval
ivec15-lre_pthbgyc	azerbaijani	eval
ivec15-lre_ptiaqtc	tagalog	prog
ivec15-lre_ptlffxc	bengali	prog
ivec15-lre_ptutssc	out_of_set	prog
ivec15-lre_ptwhhac	czech	prog
ivec15-lre_ptxkimc	out_of_set	eval
ivec15-lre_ptyakcc	english	eval
ivec15-lre_ptygncc	turkish	eval
ivec15-lre_puanyuc	french	eval
ivec15-lre_pufiqcc	polish	eval
ivec15-lre_pupdbkc	urdu	eval
ivec15-lre_puqmmuc	turkish	eval
ivec15-lre_pusejnc	zulu	eval
ivec15-lre_pvgckfc	out_of_set	eval
ivec15-lre_pvgotwc	portuguese	eval
ivec15-lre_pvgpifc	creole	eval
ivec15-lre_pvgpqdc	shona	eval
ivec15-lre_pvnmmjc	out_of_set	eval
ivec15-lre_pvoaeyc	kyryz	eval
ivec15-lre_pvosdnc	out_of_set	eval
ivec15-lre_pvpthpc	bosnian	eval
ivec15-lre_pvungmc	out_of_set	prog
ivec15-lre_pvvxbzc	punjabi	eval
ivec15-lre_pwarhdc	out_of_set	prog
ivec15-lre_pwdddzc	out_of_set	prog
ivec15-lre_pwgektc	tajik	prog
ivec15-lre_pwglemc	zulu	prog
ivec15-lre_pwhvdwc	ukrainian	eval
ivec15-lre_pwlfmvc	russian	prog
ivec15-lre_pwqyylc	out_of_set	prog
ivec15-lre_pwsvwwc	azerbaijani	eval
ivec15-lre_pwvlxhc	oromo	eval
ivec15-lre_pwvqffc	out_of_set	eval
ivec15-lre_pwwpumc	out_of_set	eval
ivec15-lre_pxbruoc	kurdish	eval
ivec15-lre_pxcwnwc	azerbaijani	eval
ivec15-lre_pxgbaxc	khmer	eval
ivec15-lre_pxgjjmc	out_of_set	prog
ivec15-lre_pxgrqnc	portuguese	eval
ivec15-lre_pxhlabc	thai	eval
ivec15-lre_pxiimrc	out_of_set	eval
ivec15-lre_pxuzmec	out_of_set	prog
ivec15-lre_pxwauqc	czech	eval
ivec15-lre_pxxmztc	amharic	eval
ivec15-lre_pyfkzvc	cantonese	prog
ivec15-lre_pyqhhrc	ukrainian	eval
ivec15-lre_pyrjbrc	oromo	eval
ivec15-lre_pysddbc	turkish	eval
ivec15-lre_pysqtvc	somali	eval
ivec15-lre_pyupggc	laotian	eval
ivec15-lre_pyvnauc	uzbek	eval
ivec15-lre_pyyhbuc	out_of_set	prog
ivec15-lre_pzcfzhc	uzbek	prog
ivec15-lre_pzfubsc	cantonese	eval
ivec15-lre_pzfvqzc	burmese	eval
ivec15-lre_pzietyc	japanese	eval
ivec15-lre_pzjrnfc	out_of_set	prog
ivec15-lre_pznqjrc	thai	eval
ivec15-lre_pzotxqc	amharic	prog
ivec15-lre_pztijkc	russian	eval
ivec15-lre_pzviaoc	english	eval
ivec15-lre_pzvifzc	bengali	eval
ivec15-lre_pzxoyjc	out_of_set	eval
ivec15-lre_pzyfpzc	out_of_set	eval
ivec15-lre_qachvkc	tatar	eval
ivec15-lre_qaecvgc	hausa	prog
ivec15-lre_qahgqnc	kazakh	prog
ivec15-lre_qahidtc	amharic	eval
ivec15-lre_qajkkxc	uzbek	eval
ivec15-lre_qamaadc	greek	eval
ivec15-lre_qamjngc	arabic	prog
ivec15-lre_qampedc	dari	eval
ivec15-lre_qapqiyc	kosovo	prog
ivec15-lre_qauyyrc	portuguese	prog
ivec15-lre_qavqmac	out_of_set	eval
ivec15-lre_qaxllwc	out_of_set	eval
ivec15-lre_qbbattc	arabic	eval
ivec15-lre_qbbcxyc	portuguese	prog
ivec15-lre_qbbezyc	tatar	eval
ivec15-lre_qbimzdc	out_of_set	eval
ivec15-lre_qbiykjc	bengali	prog
ivec15-lre_qbkcygc	cantonese	prog
ivec15-lre_qblxrmc	english	eval
ivec15-lre_qbtajoc	spanish	eval
ivec15-lre_qbwdbac	azerbaijani	eval
ivec15-lre_qbwwlbc	out_of_set	eval
ivec15-lre_qbxsmtc	out_of_set	prog
ivec15-lre_qbympac	bengali	eval
ivec15-lre_qbyzvzc	pashto	eval
ivec15-lre_qcnjauc	azerbaijani	prog
ivec15-lre_qcrxvgc	farsi	prog
ivec15-lre_qctvzoc	cantonese	eval
ivec15-lre_qcxtblc	khmer	eval
ivec15-lre_qdaqkcc	mandarin	prog
ivec15-lre_qdbetdc	kyryz	eval
ivec15-lre_qdcvlmc	out_of_set	eval
ivec15-lre_qdfljpc	armenian	prog
ivec15-lre_qdhaejc	greek	eval
ivec15-lre_qdhzsoc	mandarin	eval
ivec15-lre_qdijqbc	turkish	prog
ivec15-lre_qdmtrqc	azerbaijani	eval
ivec15-lre_qduvtxc	zulu	eval
ivec15-lre_qdvuobc	bosnian	eval
ivec15-lre_qdxfhgc	burmese	eval
ivec15-lre_qeftsec	punjabi	eval
ivec15-lre_qeioxzc	out_of_set	prog
ivec15-lre_qejajbc	bengali	eval
ivec15-lre_qemkowc	spanish	eval
ivec15-lre_qeqyrwc	out_of_set	eval
ivec15-lre_qevuojc	pashto	prog
ivec15-lre_qeyvvlc	romanian	eval
ivec15-lre_qfbcizc	out_of_set	prog
ivec15-lre_qfbmpnc	armenian	eval
ivec15-lre_qfegeyc	uzbek	eval
ivec15-lre_qfezzcc	out_of_set	prog
ivec15-lre_qfgnmsc	hausa	prog
ivec15-lre_qfhgekc	georgian	eval
ivec15-lre_qfiughc	japanese	prog
ivec15-lre_qftfdac	out_of_set	prog
ivec15-lre_qfvmucc	mandarin	eval
ivec15-lre_qfvrspc	ukrainian	eval
ivec15-lre_qfzjkoc	mandarin	prog
ivec15-lre_qgfnfec	uzbek	prog
ivec15-lre_qgihxfc	out_of_set	eval
ivec15-lre_qgizozc	russian	eval
ivec15-lre_qgjmpic	tibetan	eval
ivec15-lre_qgjnsxc	indonesian	eval
ivec15-lre_qgoyknc	kosovo	eval
ivec15-lre_qgqkpjc	farsi	prog
ivec15-lre_qgqpaxc	oromo	eval
ivec15-lre_qgrdgmc	amharic	prog
ivec15-lre_qgrkpsc	portuguese	eval
ivec15-lre_qgsclfc	out_of_set	eval
ivec15-lre_qgsjrxc	tajik	eval
ivec15-lre_qgxnvpc	out_of_set	eval
ivec15-lre_qhcbfmc	out_of_set	eval
ivec15-lre_qhetydc	japanese	eval
ivec15-lre_qhirryc	oromo	eval
ivec15-lre_qhmqzac	out_of_set	prog
ivec15-lre_qhqjcfc	slovak	eval
ivec15-lre_qhtzugc	laotian	eval
ivec15-lre_qhxgwxc	tajik	eval
ivec15-lre_qhxtmfc	oromo	eval
ivec15-lre_qhzgsfc	out_of_set	eval
ivec15-lre_qifkmsc	creole	eval
ivec15-lre_qihidcc	romanian	prog
ivec15-lre_qirrprc	uzbek	eval
ivec15-lre_qizbjxc	dari	eval
ivec15-lre_qjfgcac	kosovo	prog
ivec15-lre_qjilhjc	somali	eval
ivec15-lre_qjsperc	korean	eval
ivec15-lre_qjtwsjc	tatar	eval
ivec15-lre_qjveosc	mandarin	prog
ivec15-lre_qjvxxdc	out_of_set	prog
ivec15-lre_qjwtkwc	indonesian	prog
ivec15-lre_qjxytqc	tatar	eval
ivec15-lre_qjygugc	khmer	eval
ivec15-lre_qjyqhxc	out_of_set	prog
ivec15-lre_qkcqsvc	amharic	eval
ivec15-lre_qkcxnvc	kosovo	eval
ivec15-lre_qkcxxxc	hausa	eval
ivec15-lre_qkeltac	shona	prog
ivec15-lre_qkizomc	out_of_set	eval
ivec15-lre_qkjxjkc	spanish	eval
ivec15-lre_qkkdvdc	out_of_set	eval
ivec15-lre_qklgxtc	portuguese	prog
ivec15-lre_qkodmbc	kazakh	prog
ivec15-lre_qkplgsc	out_of_set	prog
ivec15-lre_qkqjtlc	mandarin	eval
ivec15-lre_qkqvrac	armenian	eval
ivec15-lre_qkqyzzc	out_of_set	eval
ivec15-lre_qkujric	out_of_set	eval
ivec15-lre_qkullic	swahili	eval
ivec15-lre_qlalpfc	out_of_set	prog
ivec15-lre_qlapmhc	khmer	eval
ivec15-lre_qldpngc	russian	eval
ivec15-lre_qlgmfrc	out_of_set	eval
ivec15-lre_qljxrnc	english	eval
ivec15-lre_qlklrbc	bosnian	eval
ivec15-lre_qlnwgfc	tibetan	eval
ivec15-lre_qlulcuc	ukrainian	prog
ivec15-lre_qlvurwc	tibetan	eval
ivec15-lre_qlxyrxc	tatar	eval
ivec15-lre_qlztpuc	out_of_set	eval
ivec15-lre_qmadjpc	swahili	eval
ivec15-lre_qmbmtdc	english	eval
ivec15-lre_qmcrgyc	out_of_set	eval
ivec15-lre_qmcuudc	hindi	prog
ivec15-lre_qmdnnsc	shona	eval
ivec15-lre_qmhxxuc	out_of_set	eval
ivec15-lre_qmjtqqc	out_of_set	eval
ivec15-lre_qmmtykc	out_of_set	eval
ivec15-lre_qmmvagc	korean	eval
ivec15-lre_qmnrjjc	indonesian	eval
ivec15-lre_qmnwtdc	czech	eval
ivec15-lre_qmuecsc	out_of_set	prog
ivec15-lre_qmyuzic	out_of_set	prog
ivec15-lre_qmyzfbc	swahili	prog
ivec15-lre_qnbgocc	farsi	eval
ivec15-lre_qnbxkec	zulu	eval
ivec15-lre_qncurtc	swahili	eval
ivec15-lre_qnpewac	creole	eval
ivec15-lre_qnpgksc	out_of_set	eval
ivec15-lre_qnsiswc	out_of_set	prog
ivec15-lre_qnspbyc	creole	eval
ivec15-lre_qnwgglc	creole	eval
ivec15-lre_qnybzoc	out_of_set	eval
ivec15-lre_qnyqbdc	out_of_set	eval
ivec15-lre_qocmpgc	azerbaijani	eval
ivec15-lre_qoedbbc	farsi	eval
ivec15-lre_qoejorc	burmese	prog
ivec15-lre_qoelzzc	out_of_set	eval
ivec15-lre_qohjbyc	burmese	eval
ivec15-lre_qoldnpc	tajik	eval
ivec15-lre_qomdddc	kazakh	prog
ivec15-lre_qoouznc	indonesian	eval
ivec15-lre_qoqdjdc	armenian	prog
ivec15-lre_qpdsnmc	tajik	eval
ivec15-lre_qpisxec	bengali	prog
ivec15-lre_qpkidic	khmer	eval
ivec15-lre_qplrczc	out_of_set	eval
ivec15-lre_qpqgwdc	oromo	prog
ivec15-lre_qpuvitc	laotian	eval
ivec15-lre_qpvqrtc	kazakh	eval
ivec15-lre_qqcnxmc	punjabi	prog
ivec15-lre_qqglmec	out_of_set	eval
ivec15-lre_qqjyffc	out_of_set	eval
ivec15-lre_qqkjjac	korean	eval
ivec15-lre_qqlscrc	out_of_set	eval
ivec15-lre_qqqegac	dari	eval
ivec15-lre_qqthevc	azerbaijani	eval
ivec15-lre_qqwmbdc	laotian	eval
ivec15-lre_qqxjfkc	out_of_set	eval
ivec15-lre_qqxlzec	indonesian	eval
ivec15-lre_qrezfyc	slovak	prog
ivec15-lre_qroouzc	punjabi	prog
ivec15-lre_qrpwolc	out_of_set	eval
ivec15-lre_qryisoc	farsi	prog
ivec15-lre_qsejodc	shona	eval
ivec15-lre_qsgavpc	czech	prog
ivec15-lre_qsgbilc	armenian	eval
ivec15-lre_qsifswc	burmese	eval
ivec15-lre_qskzxbc	shona	prog
ivec15-lre_qsmdwbc	greek	eval
ivec15-lre_qsocxvc	tajik	eval
ivec15-lre_qsolxmc	azerbaijani	prog
ivec15-lre_qsoxdoc	turkish	eval
ivec15-lre_qsqftkc	kazakh	eval
ivec15-lre_qstdaoc	czech	eval
ivec15-lre_qswaojc	indonesian	eval
ivec15-lre_qswwwcc	japanese	eval
ivec15-lre_qszxoxc	arabic	eval
ivec15-lre_qtbowcc	turkish	eval
ivec15-lre_qtcjric	swahili	eval
ivec15-lre_qtdsonc	french	prog
ivec15-lre_qtfspfc	swahili	eval
ivec15-lre_qthaanc	swahili	eval
ivec15-lre_qtlfpgc	romanian	prog
ivec15-lre_qtmbddc	slovak	prog
ivec15-lre_qtmsrnc	french	eval
ivec15-lre_qtozpxc	hausa	eval
ivec15-lre_qtqxvuc	pashto	eval
ivec15-lre_qtuiqac	somali	eval
ivec15-lre_qtxijvc	out_of_set	eval
ivec15-lre_qtxzuwc	tibetan	eval
ivec15-lre_qtybizc	bosnian	prog
ivec15-lre_quagojc	out_of_set	eval
ivec15-lre_qupgbac	hindi	prog
ivec15-lre_qupjebc	out_of_set	prog
ivec15-lre_quqdcfc	tatar	eval
ivec15-lre_quugclc	swahili	eval
ivec15-lre_quviloc	kazakh	eval
ivec15-lre_qvayrkc	hausa	eval
ivec15-lre_qvhzzkc	czech	eval
ivec15-lre_qvjilsc	slovak	prog
ivec15-lre_qvneojc	kazakh	eval
ivec15-lre_qvswgjc	amharic	eval
ivec15-lre_qvyqdec	czech	eval
ivec15-lre_qvzomlc	out_of_set	eval
ivec15-lre_qwansvc	swahili	eval
ivec15-lre_qwhhrtc	portuguese	eval
ivec15-lre_qwmsywc	laotian	eval
ivec15-lre_qwmvfrc	laotian	prog
ivec15-lre_qwzgblc	out_of_set	eval
ivec15-lre_qxbpfuc	out_of_set	eval
ivec15-lre_qxdlrbc	georgian	eval
ivec15-lre_qxgrcyc	somali	prog
ivec15-lre_qxmqehc	kurdish	eval
ivec15-lre_qxncbjc	somali	eval
ivec15-lre_qxplscc	kosovo	prog
ivec15-lre_qxxxllc	bosnian	prog
ivec15-lre_qycmjtc	somali	eval
ivec15-lre_qydhxbc	bosnian	eval
ivec15-lre_qykkoyc	arabic	prog
ivec15-lre_qykqacc	tajik	prog
ivec15-lre_qylxzic	laotian	eval
ivec15-lre_qytxcuc	polish	eval
ivec15-lre_qyuxahc	russian	eval
ivec15-lre_qyvajwc	kosovo	eval
ivec15-lre_qzaocrc	tagalog	eval
ivec15-lre_qzatobc	shona	prog
ivec15-lre_qzbbwnc	kurdish	eval
ivec15-lre_qzbuudc	out_of_set	prog
ivec15-lre_qzbvhjc	japanese	prog
ivec15-lre_qzcbkwc	khmer	prog
ivec15-lre_qzctokc	dari	eval
ivec15-lre_qzenhjc	japanese	eval
ivec15-lre_qzhardc	georgian	prog
ivec15-lre_qzjgafc	azerbaijani	eval
ivec15-lre_qzjwhpc	armenian	eval
ivec15-lre_qzrusuc	bengali	prog
ivec15-lre_qzshffc	czech	eval
ivec15-lre_qzurouc	out_of_set	eval
ivec15-lre_rabkzxc	out_of_set	eval
ivec15-lre_raetuyc	out_of_set	eval
ivec15-lre_rahmvtc	hausa	prog
ivec15-lre_rakgzsc	kurdish	prog
ivec15-lre_ralsjtc	kyryz	eval
ivec15-lre_ranssmc	oromo	eval
ivec15-lre_rasihkc	kyryz	prog
ivec15-lre_rasrxmc	thai	eval
ivec15-lre_razmiec	polish	eval
ivec15-lre_rbgceyc	out_of_set	eval
ivec15-lre_rblhnwc	out_of_set	eval
ivec15-lre_rbmrqqc	arabic	eval
ivec15-lre_rbteoqc	khmer	eval
ivec15-lre_rbtnnuc	amharic	eval
ivec15-lre_rbtxscc	uzbek	eval
ivec15-lre_rbusrtc	slovak	prog
ivec15-lre_rbvkbgc	pashto	eval
ivec15-lre_rcawogc	dari	prog
ivec15-lre_rcbeijc	kazakh	eval
ivec15-lre_rcbqboc	kazakh	eval
ivec15-lre_rcgwrzc	kosovo	eval
ivec15-lre_rcjqaoc	bosnian	eval
ivec15-lre_rcjwzjc	spanish	eval
ivec15-lre_rcothcc	ukrainian	eval
ivec15-lre_rctsytc	mandarin	eval
ivec15-lre_rctxhdc	tagalog	eval
ivec15-lre_rcwncqc	japanese	prog
ivec15-lre_rdbvgfc	portuguese	prog
ivec15-lre_rddyuwc	turkish	eval
ivec15-lre_rdhnowc	japanese	eval
ivec15-lre_rdjbshc	out_of_set	prog
ivec15-lre_rdkwkhc	kyryz	prog
ivec15-lre_rdmldjc	out_of_set	eval
ivec15-lre_rdoqvec	out_of_set	eval
ivec15-lre_rdpeczc	out_of_set	eval
ivec15-lre_rdqcozc	kosovo	eval
ivec15-lre_rdqpjhc	hausa	eval
ivec15-lre_rdrpzsc	korean	prog
ivec15-lre_rdwnrqc	out_of_set	prog
ivec15-lre_rdyrmvc	romanian	eval
ivec15-lre_reaahbc	armenian	prog
ivec15-lre_rehsduc	thai	eval
ivec15-lre_rehyzpc	bengali	eval
ivec15-lre_rejoefc	shona	eval
ivec15-lre_reovbic	kosovo	prog
ivec15-lre_repprcc	arabic	eval
ivec15-lre_reycexc	out_of_set	eval
ivec15-lre_rfaigpc	czech	eval
ivec15-lre_rfchzlc	thai	eval
ivec15-lre_rfgpiic	tibetan	eval
ivec15-lre_rfkbiuc	mandarin	eval
ivec15-lre_rflxcjc	urdu	prog
ivec15-lre_rfmhnec	armenian	eval
ivec15-lre_rfnximc	japanese	eval
ivec15-lre_rfszwmc	korean	eval
ivec15-lre_rftldkc	swahili	eval
ivec15-lre_rgadxwc	bengali	eval
ivec15-lre_rgeqsfc	polish	eval
ivec15-lre_rghrsbc	cantonese	eval
ivec15-lre_rgiwccc	burmese	eval
ivec15-lre_rgmbmkc	out_of_set	prog
ivec15-lre_rgmhaqc	bengali	eval
ivec15-lre_rgmlhoc	swahili	prog
ivec15-lre_rgoridc	somali	eval
ivec15-lre_rguzfcc	punjabi	eval
ivec15-lre_rgxjwmc	english	eval
ivec15-lre_rhbhoxc	laotian	eval
ivec15-lre_rhcuozc	korean	eval
ivec15-lre_rhebfac	khmer	eval
ivec15-lre_rhjkduc	bengali	eval
ivec15-lre_rhjxwzc	shona	prog
ivec15-lre_rhmprgc	tajik	eval
ivec15-lre_rhorcqc	tatar	prog
ivec15-lre_rhppinc	tagalog	eval
ivec15-lre_rhraxjc	out_of_set	eval
ivec15-lre_rhvopmc	out_of_set	eval
ivec15-lre_rhwdbzc	portuguese	prog
ivec15-lre_rhwshvc	shona	eval
ivec15-lre_ribyadc	oromo	eval
ivec15-lre_ridcdfc	tagalog	prog
ivec15-lre_rifumyc	tajik	eval
ivec15-lre_rigywkc	out_of_set	eval
ivec15-lre_rimgrdc	creole	prog
ivec15-lre_rindgdc	arabic	prog
ivec15-lre_rinvfvc	armenian	eval
ivec15-lre_ripmfpc	out_of_set	eval
ivec15-lre_ripmtoc	hindi	prog
ivec15-lre_riqpoic	pashto	eval
ivec15-lre_riryolc	uzbek	eval
ivec15-lre_riunzcc	out_of_set	eval
ivec15-lre_riywnnc	polish	eval
ivec15-lre_rjccebc	zulu	eval
ivec15-lre_rjdasdc	amharic	eval
ivec15-lre_rjewbwc	kosovo	prog
ivec15-lre_rjfhudc	somali	eval
ivec15-lre_rjfzjgc	tibetan	eval
ivec15-lre_rjjmhac	out_of_set	eval
ivec15-lre_rjknolc	out_of_set	prog
ivec15-lre_rjlrrnc	out_of_set	prog
ivec15-lre_rjmeayc	tatar	eval
ivec15-lre_rjmmnvc	thai	eval
ivec15-lre_rjrdhyc	punjabi	eval
ivec15-lre_rjyyfrc	kosovo	eval
ivec15-lre_rkakkgc	bosnian	eval
ivec15-lre_rkbfmsc	burmese	prog
ivec15-lre_rkbxauc	tibetan	prog
ivec15-lre_rkfxnzc	oromo	eval
ivec15-lre_rkhkaxc	out_of_set	eval
ivec15-lre_rkjqryc	czech	eval
ivec15-lre_rkoiktc	arabic	eval
ivec15-lre_rkozboc	armenian	eval
ivec15-lre_rkqgnfc	english	prog
ivec15-lre_rkxfisc	turkish	eval
ivec15-lre_rkzayxc	portuguese	eval
ivec15-lre_rlbjyrc	laotian	eval
ivec15-lre_rldbjqc	kyryz	eval
ivec15-lre_rleyisc	farsi	eval
ivec15-lre_rlfqvzc	arabic	eval
ivec15-lre_rlhqzrc	out_of_set	eval
ivec15-lre_rminuwc	tajik	prog
ivec15-lre_rmjhhxc	kosovo	eval
ivec15-lre_rmkgtnc	polish	eval
ivec15-lre_rmmspxc	hindi	eval
ivec15-lre_rmnzhkc	urdu	eval
ivec15-lre_rmqyqjc	out_of_set	eval
ivec15-lre_rmtflec	laotian	eval
ivec15-lre_rmtwkcc	laotian	prog
ivec15-lre_rnfvuec	out_of_set	eval
ivec15-lre_rngmhtc	hindi	eval
ivec15-lre_rnnipuc	slovak	prog
ivec15-lre_rnobejc	out_of_set	prog
ivec15-lre_rnoteec	armenian	prog
ivec15-lre_rnoyosc	slovak	eval
ivec15-lre_rnpfgwc	laotian	prog
ivec15-lre_rnqdacc	french	eval
ivec15-lre_rnvzgqc	greek	eval
ivec15-lre_rnwgejc	thai	eval
ivec15-lre_rnzhvpc	bengali	prog
ivec15-lre_roavuzc	out_of_set	prog
ivec15-lre_rocpyac	urdu	eval
ivec15-lre_rocteqc	portuguese	prog
ivec15-lre_rogudlc	hindi	prog
ivec15-lre_rohfqqc	spanish	eval
ivec15-lre_rolykec	ukrainian	eval
ivec15-lre_ropbxdc	punjabi	eval
ivec15-lre_rotkvfc	out_of_set	prog
ivec15-lre_roukaec	punjabi	eval
ivec15-lre_rovhuac	slovak	eval
ivec15-lre_rpeltlc	polish	eval
ivec15-lre_rpfrbtc	out_of_set	eval
ivec15-lre_rpgkzgc	slovak	eval
ivec15-lre_rpijrmc	polish	eval
ivec15-lre_rpoivcc	russian	prog
ivec15-lre_rprqeac	uzbek	prog
ivec15-lre_rpsutmc	cantonese	eval
ivec15-lre_rptvjic	kazakh	eval
ivec15-lre_rpyrqpc	tibetan	eval
ivec15-lre_rqaofxc	out_of_set	prog
ivec15-lre_rqbeifc	thai	eval
ivec15-lre_rqhexnc	out_of_set	eval
ivec15-lre_rqmtwzc	out_of_set	eval
ivec15-lre_rqnuvbc	out_of_set	eval
ivec15-lre_rrezsuc	english	eval
ivec15-lre_rrfrqlc	tajik	eval
ivec15-lre_rrhdomc	punjabi	prog
ivec15-lre_rrixokc	russian	eval
ivec15-lre_rrlkotc	tibetan	eval
ivec15-lre_rrqvloc	out_of_set	eval
ivec15-lre_rrsimoc	out_of_set	prog
ivec15-lre_rryefic	japanese	prog
ivec15-lre_rsciidc	greek	eval
ivec15-lre_rselfdc	dari	eval
ivec15-lre_rsfmdoc	creole	prog
ivec15-lre_rsiubkc	french	eval
ivec15-lre_rsnfvic	tibetan	eval
ivec15-lre_rsnmjrc	french	eval
ivec15-lre_rsvfvbc	urdu	eval
ivec15-lre_rtcriec	polish	eval
ivec15-lre_rtgogac	out_of_set	eval
ivec15-lre_rtiwlnc	polish	eval
ivec15-lre_rtruylc	out_of_set	prog
ivec15-lre_rtuwqzc	azerbaijani	eval
ivec15-lre_ruduhnc	kurdish	eval
ivec15-lre_rujackc	farsi	eval
ivec15-lre_rukanwc	dari	eval
ivec15-lre_rukiauc	hindi	eval
ivec15-lre_rulgawc	kurdish	eval
ivec15-lre_rulgltc	mandarin	prog
ivec15-lre_ruluhgc	creole	prog
ivec15-lre_rumbuac	tatar	prog
ivec15-lre_rurypwc	dari	eval
ivec15-lre_rusldic	creole	eval
ivec15-lre_ruwkavc	polish	eval
ivec15-lre_rvadndc	creole	prog
ivec15-lre_rvbfzbc	indonesian	prog
ivec15-lre_rviqnrc	kurdish	prog
ivec15-lre_rvkraxc	out_of_set	eval
ivec15-lre_rvpewoc	amharic	eval
ivec15-lre_rvwflwc	pashto	eval
ivec15-lre_rvxceuc	cantonese	eval
ivec15-lre_rwdjdjc	farsi	eval
ivec15-lre_rwffiec	mandarin	eval
ivec15-lre_rwfwtoc	creole	eval
ivec15-lre_rwibfdc	portuguese	eval
ivec15-lre_rwjlibc	out_of_set	prog
ivec15-lre_rwltvrc	indonesian	prog
ivec15-lre_rwlukic	oromo	eval
ivec15-lre_rwmovzc	indonesian	eval
ivec15-lre_rwnfczc	thai	prog
ivec15-lre_rwqqywc	oromo	eval
ivec15-lre_rwudroc	oromo	eval
ivec15-lre_rwvbjlc	georgian	eval
ivec15-lre_rwyfyjc	tagalog	eval
ivec15-lre_rxdetvc	kosovo	prog
ivec15-lre_rxffamc	out_of_set	eval
ivec15-lre_rxrzspc	out_of_set	eval
ivec15-lre_rycenbc	polish	eval
ivec15-lre_rycesmc	slovak	eval
ivec15-lre_ryiviuc	hausa	eval
ivec15-lre_rymmndc	french	eval
ivec15-lre_rypfnyc	out_of_set	prog
ivec15-lre_rysolqc	greek	eval
ivec15-lre_rzahakc	tajik	eval
ivec15-lre_rzeafdc	somali	eval
ivec15-lre_rzelwmc	out_of_set	prog
ivec15-lre_rzgyffc	spanish	eval
ivec15-lre_rzhgdzc	armenian	eval
ivec15-lre_rzkknnc	out_of_set	eval
ivec15-lre_rzosfic	russian	eval
ivec15-lre_rzrcnjc	swahili	prog
ivec15-lre_rzsqqwc	spanish	prog
ivec15-lre_rzxaibc	laotian	eval
ivec15-lre_saajinc	somali	eval
ivec15-lre_saatbyc	shona	eval
ivec15-lre_sabobsc	out_of_set	eval
ivec15-lre_sabyskc	cantonese	eval
ivec15-lre_sadbztc	uzbek	eval
ivec15-lre_sadqjuc	tajik	prog
ivec15-lre_saedxhc	out_of_set	eval
ivec15-lre_saffwuc	tagalog	eval
ivec15-lre_sageqjc	portuguese	eval
ivec15-lre_sahbyyc	russian	eval
ivec15-lre_sajhxhc	out_of_set	eval
ivec15-lre_samlrnc	bosnian	prog
ivec15-lre_sannmec	somali	prog
ivec15-lre_sasafec	uzbek	prog
ivec15-lre_sautsac	portuguese	eval
